scorer,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000
bodyparts,f1,f1,f1,f2,f2,f2,f3,f3,f3,m1,m1,m1,m2,m2,m2,m3,m3,m3
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
141,158.2082062,103.0591812,1,153.5187073,100.2068634,1,111.4594574,93.25994873,1,104.664444,85.77355957,1,100.1409225,81.91629028,1,67.72497559,60.20174789,1
142,157.8159943,102.8029099,1,153.2890167,98.65115356,1,111.401886,93.02752686,1,105.8478546,85.24398804,1,100.9192734,81.25234222,1,67.8046875,60.39411545,1
143,157.397583,101.8332596,1,153.2410736,98.65115356,1,111.3855743,93.25994873,1,106.4101715,85.13833618,1,101.5224075,81.25234222,1,67.83499908,60.41457367,1
144,157.397583,101.8332596,1,153.4665985,98.65115356,1,111.3855743,93.26563263,1,106.4101715,84.98719788,1,101.5224075,81.25234222,1,67.84287262,60.4175415,1
145,157.397583,101.8332596,1,152.9115753,98.92263794,1,111.3855743,93.02752686,1,106.4101715,84.10583496,1,101.5224075,80.93580627,1,67.91765594,60.49837494,1
146,157.5674133,102.9042206,1,152.790741,100.9570007,1,111.3855743,93.69850922,1,106.4101715,84.80547333,1,101.5224075,81.43115234,1,67.95489502,60.41457367,1
147,157.5674133,103.7499313,1,152.7227173,101.5098419,1,111.3855743,93.73999023,1,106.3925629,84.98719788,1,101.3745804,81.5892868,1,68.04106903,60.53197098,1
148,157.7533112,103.7499313,1,152.7227173,101.5098419,1,110.9637146,93.90444183,1,106.2023392,84.98719788,1,101.1977692,81.5892868,1,68.04106903,60.53197098,1
149,157.7533112,104.0486679,1,152.7227173,101.5098419,1,110.9637146,93.99189758,1,106.2023392,85.78590393,1,101.3745804,81.89931488,1,68.04106903,60.42624664,1
150,157.7533112,104.1655884,1,153.0262299,100.9649277,1,110.8506775,93.99189758,1,105.4868698,85.78590393,1,101.2044144,81.93625641,1,68.0162735,60.42624664,1
151,158.5147705,104.2167892,1,153.2765045,100.9649277,1,110.6040802,93.82922363,1,105.4868698,85.78590393,1,101.2044144,81.93625641,1,67.97301483,60.42624664,1
152,158.6755371,104.2167892,1,153.4451599,100.9649277,1,110.7572174,94.07022095,1,105.6797638,85.66967773,1,101.5366211,81.93625641,1,67.93038177,60.42624664,1
153,158.6755371,104.2167892,1,153.4451599,101.1009521,1,110.7572174,94.22921753,1,106.2258301,85.64202118,1,101.7753296,81.90637207,1,67.88734436,60.46762085,1
154,158.6755371,104.1655884,1,153.6810913,101.1009521,1,110.7572174,93.82922363,1,105.7909546,85.64202118,1,101.5366211,81.90637207,1,67.78072357,60.46762085,1
155,158.3995514,103.2013397,1,153.7680969,101.1009521,1,110.7686615,94.37519836,1,105.7909546,85.64202118,1,101.5366211,81.90637207,1,67.78072357,60.35663986,1
156,158.3661499,103.2013397,1,153.4451599,101.1009521,1,111.4528809,94.39907074,1,105.7909546,85.8049469,1,101.250885,81.91989899,1,67.76979065,60.34816742,1
157,158.098053,103.2013397,1,152.9066162,101.1009521,1,111.4528809,94.39907074,1,105.3764267,86.5661087,1,100.9559097,82.61747742,1,67.77337646,60.29074478,1
158,158.098053,104.3888397,1,153.6858673,101.7591934,1,111.5288162,94.85759735,1,105.202301,86.62689972,1,100.8204041,82.85584259,1,67.77337646,60.24501801,1
159,158.098053,104.3888397,1,153.6858673,101.7591934,1,111.9869537,94.95248413,1,105.1233597,86.62689972,1,100.7899094,82.85584259,1,67.74680328,60.28159332,1
160,158.1276703,104.3888397,1,152.6084747,101.7591934,1,111.9869537,95.13430023,1,104.6494598,86.93225098,1,100.1649094,83.1745224,1,67.74680328,60.28159332,1
161,158.8226013,105.2062912,1,153.6858673,101.7591934,1,111.6237259,95.32124329,1,104.4281235,86.99675751,1,100.0722275,83.3038559,1,67.77337646,60.28159332,1
162,158.9589081,105.2062912,1,153.9422913,101.7591934,1,111.6237259,95.32932281,1,104.3695831,87.18385315,1,100.0722275,83.43016052,1,67.79524231,60.34710312,1
163,159.6243134,103.5341873,1,154.6295624,101.2785034,1,111.6237259,96.12851715,1,104.3695831,89.19203186,1,100.0722275,86.00814056,1,68.43476105,60.35639572,1
164,159.8481445,103.5341873,1,155.0654449,101.2785034,1,111.6237259,96.70493317,1,104.3695831,89.19203186,1,100.5686035,86.00814056,1,69.05383301,61.51588821,1
165,159.9647675,103.5341873,1,155.3138123,101.2342377,1,112.272995,96.70493317,1,104.5995636,89.19203186,1,100.7385178,86.00814056,1,69.21739197,61.66224289,1
166,159.9647675,102.1939011,1,155.3138123,99.92602539,1,112.3786621,96.70493317,1,105.6098251,88.95412445,1,101.1045914,85.48760986,1,69.21739197,61.73101044,1
167,159.8481445,101.5757294,1,155.0654449,99.54966736,1,112.5446777,96.25816345,1,105.6808167,88.35838318,1,101.381958,84.91007233,1,69.05383301,61.73101044,1
168,159.1162567,101.5757294,1,154.8979034,99.3431778,1,112.5446777,95.79679108,1,105.970192,87.74323273,1,101.3951492,84.27266693,1,68.98229218,61.79373169,1
169,158.7407379,101.5757294,1,154.5443878,99.3431778,1,112.3340988,95.53746033,1,105.970192,86.89302826,1,101.6602478,83.31573486,1,68.92816925,61.79373169,1
170,157.7341461,101.657814,1,153.6413269,99.3431778,1,112.3340988,95.39087677,1,106.3182602,86.53781128,1,102.0413742,83.01313782,1,68.92816925,61.79373169,1
171,157.0231781,102.9096527,1,152.1916504,101.1700439,1,112.1065826,95.39087677,1,106.444809,86.46503448,1,102.0442505,82.82041931,1,68.98229218,61.74716949,1
172,155.8122711,102.9096527,1,151.4159546,101.1700439,1,112.0993347,95.79679108,1,107.1670761,85.90254211,1,102.898262,82.29671478,1,68.98229218,61.67517853,1
173,153.5975037,102.9096527,1,149.3525085,101.1700439,1,111.5948868,97.84812164,1,107.1670761,85.55390167,1,102.898262,81.52285004,1,68.91001129,61.67517853,1
174,153.5975037,100.0634995,1,149.3525085,99.48020172,1,111.5948868,98.90545654,1,107.5752716,84.61222839,1,103.5121384,80.87504578,1,68.8662262,61.74716949,1
175,153.5975037,99.99338531,1,149.3525085,98.59822845,1,111.5948868,100.2425995,1,107.8373947,83.69129181,1,103.5121384,79.95972443,1,68.69366455,61.88392639,1
176,156.231308,99.99338531,1,152.4987183,98.45965576,1,113.9622574,100.2425995,1,108.4777527,83.1831665,1,102.8625031,79.40533447,1,68.66164398,61.91457367,1
177,156.231308,100.0634995,1,152.4987183,98.45965576,1,113.9622574,100.2425995,1,108.4777527,83.1831665,0.999993145,102.7752304,79.40533447,0.999997675,68.66164398,62.01654434,1
178,156.231308,100.1166763,1,152.4987183,98.45965576,1,113.9622574,100.2425995,1,108.4777527,83.1831665,0.999994278,102.7752304,79.40533447,0.999998033,68.66164398,62.01654434,1
179,156.0556183,102.2184143,1,151.408371,101.3208847,1,112.5732956,104.0908279,1,107.1434021,86.42913055,0.999999881,102.6403122,81.81793213,1,69.02445221,62.01654434,1
180,152.7934113,103.0151901,1,148.2437744,102.2357941,1,109.5657349,104.2673798,1,105.5741043,90.1386795,1,101.961731,85.80828857,1,69.48317719,61.1011467,1
181,152.7934113,103.2265625,1,148.2437744,102.3937912,1,109.5657349,104.4443741,1,103.0130539,90.75726318,1,99.57230377,86.49909973,1,69.73096466,61.09992981,1
182,152.7934113,106.7275543,1,148.2437744,103.7775574,1,109.5657349,104.4443741,1,101.7230759,92.16033936,1,98.22135162,87.90046692,1,69.77558136,61.09992981,1
183,156.6401672,106.7275543,1,151.5467072,103.7775574,1,110.8699951,105.401886,1,101.6925201,93.14194489,1,97.94449615,88.98387146,1,69.8343811,61.1011467,1
184,156.7291718,106.7275543,1,152.1040344,103.7775574,1,111.2568665,106.3592529,1,100.7923737,95.85380554,1,97.21310425,91.78937531,1,70.28669739,61.36288452,1
185,157.3113403,105.4495544,1,152.8817596,103.4729538,1,111.3062592,106.3592529,1,100.7923737,97.48226166,1,96.93733215,94.08552551,1,70.33138275,61.4122467,1
186,159.915863,103.8871765,1,154.093689,102.4292908,1,111.3062592,106.3592529,1,100.4593277,97.95024109,1,96.58281708,94.68229675,1,70.39963531,61.4122467,1
187,161.6895752,101.5020142,1,156.4263763,100.4677124,1,112.2999115,105.0822906,1,95.90851593,99.20269775,1,92.77367401,96.39877319,1,70.75133514,61.4122467,1
188,162.2926025,97.79792786,1,157.2413483,97.19669342,1,113.2794342,105.0494995,1,95.90851593,99.23039246,1,92.77367401,96.65585327,1,70.75283813,61.4122467,1
189,162.2926025,97.67598724,1,157.3532867,95.98763275,1,113.7092056,104.4942322,1,95.90851593,99.23039246,1,92.77367401,96.65585327,1,70.77687073,61.46356964,1
190,162.2926025,97.67598724,1,157.3532867,95.54962921,1,113.9402771,104.4942322,1,97.37789917,99.23039246,1,94.27324677,96.65585327,1,70.77687073,61.48920822,1
191,161.852951,97.67598724,1,157.3532867,95.54962921,1,114.1121826,104.4942322,1,100.7408295,98.09890747,1,96.2097168,95.89077759,1,70.9693985,61.50766754,1
192,161.4806213,98.07572174,1,157.200058,95.54962921,1,114.1121826,104.7109375,1,105.1898804,97.23522186,1,100.6106567,94.24334717,1,71.10405731,61.64054871,1
193,161.3781586,98.8481369,1,156.7655182,97.34498596,1,114.1121826,104.7409363,1,105.1898804,97.23522186,1,100.6106567,94.24334717,1,71.90377808,63.89899445,1
194,160.5842896,99.35437012,1,155.9801483,97.98199463,1,114.1121826,104.7409363,1,105.1898804,97.23522186,1,100.6106567,94.24334717,1,72.24358368,63.95246124,1
195,159.7826691,100.0208282,1,155.283432,99.21986389,1,114.4419632,104.9986496,1,103.3689423,98.66769409,1,99.44456482,96.9365921,1,72.24358368,64.30344391,1
196,159.6000977,100.3005371,1,155.0809174,99.24423218,1,114.4419632,104.9986496,1,102.9587479,98.87523651,1,99.11650085,97.23292542,1,72.24358368,64.30344391,1
197,159.2662811,100.9308472,1,155.0126343,99.97660828,1,114.4419632,105.0238266,1,102.6761169,99.11910248,1,98.58530426,97.30939484,1,72.32280731,63.89899445,1
198,158.1929932,101.4819717,1,153.7222443,99.97660828,1,113.0268478,105.1770096,1,99.34124756,99.90957642,1,95.40225983,97.64741516,1,72.32280731,64.30344391,1
199,158.1929932,101.4819717,1,153.7222443,99.24423218,1,113.0268478,105.3943558,1,99.34124756,101.8387604,1,95.40225983,99.07965088,1,72.82796478,64.30344391,1
200,157.6720276,101.4819717,1,153.1638794,98.88269043,1,113.0268478,105.6232681,1,99.34124756,101.8447952,1,95.40225983,99.50839996,1,73.03979492,64.56886292,1
201,157.6720276,96.72136688,1,153.1638794,95.56987762,1,113.6658859,105.6232681,1,99.83176422,101.8447952,1,95.78840637,99.50839996,1,73.04788971,64.57956696,1
202,160.0771942,92.23646545,1,155.5068665,92.25260925,1,114.2378845,105.7094574,1,99.83176422,101.8447952,1,95.78840637,99.6947937,1,73.48660278,64.58595276,1
203,160.0771942,92.23646545,1,155.5068665,92.25260925,1,114.623703,105.8846054,1,99.83176422,102.0204849,1,95.78840637,99.69863892,1,73.48660278,64.65110016,1
204,157.1727753,92.23646545,1,152.8049927,92.25260925,1,114.623703,106.0687408,1,98.14328766,103.1250153,1,94.84162903,100.8506165,1,73.55271912,64.64847565,1
205,156.9608307,94.59568787,1,152.6344299,93.4587326,1,114.623703,105.8846054,1,98.14328766,103.1250153,1,94.84162903,100.8506165,1,73.55271912,64.64847565,1
206,156.9608307,95.78330994,1,152.6344299,93.96949005,1,114.623703,105.8846054,1,98.14328766,103.1250153,1,94.55484772,100.8506165,1,73.55271912,64.64847565,1
207,156.9608307,96.00856781,1,152.6344299,94.61403656,1,114.2925491,105.6245728,1,97.34749603,102.9538879,1,94.12992859,100.7684784,1,73.13632202,64.50137329,1
208,158.191452,98.74524689,1,153.1314087,96.0568161,1,114.0593338,105.6023254,1,97.34749603,102.9538879,1,94.12992859,100.4916992,1,72.68878174,64.08412933,1
209,158.191452,98.74524689,1,153.1314087,96.0568161,1,113.4281464,105.5810394,1,96.15792084,102.9538879,1,92.95432281,100.4916992,1,72.48475647,63.5646019,1
210,158.191452,98.74524689,1,153.1314087,96.0568161,1,113.2066803,105.5810394,1,95.79327393,103.0870209,1,92.65496063,100.4916992,1,72.41666412,63.5646019,1
211,157.8038788,96.23191833,1,153.1314087,94.13925171,1,113.2066803,105.6245728,1,94.65880585,104.6432495,1,91.97940063,101.5962448,1,72.2768631,63.5646019,1
212,157.8038788,91.99253082,1,153.1314087,92.65644073,1,113.2066803,106.2971802,1,94.19165039,105.296402,1,91.47776031,102.2192535,1,72.2768631,64.2855072,1
213,157.8038788,91.47261047,1,153.2255554,91.88404083,1,113.2208862,107.2387543,1,93.9974823,106.0442276,1,91.35908508,103.0774384,1,72.41666412,64.31182098,1
214,158.0276642,87.69013214,1,153.2647247,88.75681305,1,114.3754959,108.0617218,1,93.9974823,106.5027237,1,91.35908508,103.4300003,1,72.72753143,64.40286255,1
215,158.0461578,87.44877625,1,153.2647247,87.99172974,1,114.3754959,108.0617218,1,93.9974823,106.9700241,1,91.35908508,104.1832886,1,73.20710754,64.40286255,1
216,158.0461578,87.44877625,1,153.2255554,87.99172974,1,114.3754959,108.0617218,1,94.27590179,106.9700241,1,91.4921875,104.2096863,1,73.32476807,64.78865051,1
217,158.0276642,87.44877625,1,153.0258789,87.99172974,1,114.0761337,107.7349319,1,94.29908752,106.9700241,1,91.56103516,104.2096863,1,73.57777405,64.88143921,1
218,158.2883148,91.20527649,1,153.0258789,90.337677,1,114.0761337,107.3513336,1,94.81733704,106.5960846,1,91.93766022,104.1832886,1,73.57777405,64.98575592,1
219,158.2883148,91.20527649,1,153.0258789,90.337677,1,114.0761337,107.3513336,1,96.56269836,104.8787918,1,93.05303955,102.521965,1,73.57777405,65.00386047,1
220,158.5763855,91.20527649,1,154.1156464,90.337677,1,114.1633759,106.9742508,1,98.84211731,104.0328751,1,94.92040253,101.3607712,1,73.44831848,65.01750946,1
221,159.4845123,88.03104401,1,154.780899,88.7957077,1,114.1633759,106.7322617,1,98.84211731,102.9883575,1,94.92040253,100.7947006,1,73.44831848,65.04830933,1
222,160.2945557,87.86595154,1,155.4613342,88.66220093,1,114.5384827,107.3513336,1,98.84211731,102.9883575,1,94.92040253,100.7947006,1,73.44831848,65.27381897,1
223,160.5423737,87.86595154,1,155.5909424,88.66220093,1,114.9226608,107.3984375,1,98.08911133,104.0328751,1,94.92040253,101.3607712,1,73.75653076,65.30463409,1
224,160.2945557,87.86595154,1,155.4613342,88.66220093,1,114.5384827,107.5811844,1,98.08911133,106.4261017,1,94.92040253,103.6301041,1,74.88838196,67.19747162,1
225,160.3530731,90.88713074,1,156.2397003,91.0958786,1,114.0476074,107.8069,1,98.08911133,106.4261017,1,95.05033875,103.6301041,1,74.88838196,67.69089508,1
226,161.8421631,97.40739441,1,157.2883148,95.88246918,1,114.8766861,107.8069,1,98.70147705,106.4261017,1,95.44699097,103.6301041,1,74.88838196,68.02371216,1
227,161.8421631,97.40739441,1,157.1132965,95.88246918,1,114.62957,107.8069,1,101.3419724,105.3270721,1,97.340271,103.2202835,1,74.88838196,68.16608429,1
228,161.0934143,97.40739441,1,156.477951,95.88246918,1,114.62957,107.8182297,1,102.3477097,104.16642,1,98.29788208,102.0306931,1,74.88838196,68.18548584,1
229,161.0934143,95.37931824,1,156.477951,93.82164764,1,114.8006897,107.8182297,1,103.4168243,103.8205109,1,98.89328003,101.8640213,1,74.8638916,68.22991943,1
230,161.6588135,90.67235565,1,157.1132965,89.58755493,1,114.8177643,107.8182297,1,104.2167282,103.2597809,1,99.66549683,101.3542175,1,74.8638916,68.29180145,1
231,161.0934143,90.0994873,1,156.477951,89.55973816,1,114.8006897,107.8182297,1,104.9673157,102.6909637,1,100.4212112,101.3542175,1,74.8374939,68.6937561,1
232,160.6866608,89.0823822,1,156.0990601,88.5638504,1,114.8006897,107.8182297,1,105.8839493,102.6279373,1,101.1167755,101.0658875,1,74.51461029,68.81572723,1
233,160.6866608,89.0823822,1,156.0990601,88.5638504,1,114.3779907,107.6849823,1,106.0304718,102.0710144,1,101.2193375,100.179306,1,74.4743576,68.86549377,1
234,161.6588135,90.0994873,1,157.1471558,89.58755493,1,114.3779907,107.6849823,1,106.045723,101.431221,1,101.2193375,99.49607086,1,74.27454376,68.93039703,1
235,160.2885437,92.21834564,1,155.9391022,91.71446991,1,114.3779907,107.6028137,1,107.5757446,98.43665314,1,102.4478073,96.06008911,1,73.86536407,68.9706955,1
236,160.2885437,94.2813797,1,155.9391022,93.00369263,1,115.6732178,107.3302689,1,109.9222946,97.22284698,1,105.3383102,94.02561951,1,73.86536407,69.00413513,1
237,160.2885437,94.99140167,1,155.9391022,93.20802307,1,115.8601913,107.2037354,1,109.9777145,97.12937927,1,105.3383102,94.02561951,1,73.86536407,69.01357269,1
238,158.9857178,94.99140167,1,154.834549,93.20802307,1,116.3145981,106.9282455,1,110.1485748,97.04067993,1,105.4927444,94.02561951,1,73.92689514,69.03102112,1
239,158.4720917,94.2813797,1,154.4306641,93.00369263,1,116.3145981,106.9282455,1,110.3873596,97.04067993,1,105.4244614,94.02561951,1,73.94291687,69.11483002,1
240,158.161026,90.46447754,1,154.428009,89.90997314,1,116.2483673,106.9282455,1,110.3873596,97.04067993,1,105.4244614,94.02561951,1,73.9692688,69.11801147,1
241,158.161026,90.46447754,1,154.428009,89.90997314,1,116.2483673,106.9282455,1,110.5160522,96.99023438,1,105.4987335,93.6649704,1,74.04564667,69.21413422,1
242,158.161026,90.46447754,1,154.4306641,89.90997314,1,116.2483673,106.9282455,1,110.5630112,96.29833984,1,105.7660828,92.68170929,1,74.04564667,69.21481323,1
243,160.4640656,94.97677612,1,155.9402466,93.72273254,1,116.2483673,107.7627182,1,111.4190903,96.29833984,1,106.3937378,92.68170929,1,73.9692688,69.36693573,1
244,162.49823,96.49616241,1,158.2099915,95.04133606,1,116.7899017,107.2172089,1,111.5537262,94.89456177,1,107.0278244,91.07304382,1,73.85255432,69.36693573,1
245,162.49823,96.49616241,1,158.2099915,95.04133606,1,117.2072525,106.4526749,1,112.0592804,93.92440796,1,108.3846207,90.37456512,1,73.80901337,69.21481323,1
246,162.49823,96.49616241,1,158.2099915,95.04133606,1,117.307106,106.4526749,1,112.6708298,93.92440796,1,108.7132874,90.37456512,1,73.70113373,69.20990753,1
247,161.2810211,89.56587982,1,157.1742249,89.54683685,1,117.5944519,105.9396133,1,112.7784424,93.92440796,1,109.0282135,90.15670776,1,73.70113373,69.20990753,1
248,160.4776917,89.18469238,1,156.4950562,89.49855804,1,117.8735962,105.9396133,1,112.921875,93.58948517,1,109.4747772,89.76689148,1,73.80901337,69.20990753,1
249,160.4776917,89.18469238,1,156.4950562,89.49855804,1,117.9884109,105.917572,1,114.795845,92.98963165,1,110.8828812,89.74398041,1,76.01057434,70.19634247,1
250,161.2810211,89.56587982,1,157.1742249,89.49855804,1,118.0049438,105.8330154,1,116.2953949,92.91724396,1,112.3600616,89.66049194,1,77.74017334,71.89560699,1
251,162.540802,89.58747864,1,158.3224487,89.55039978,1,118.7342453,105.7087173,1,116.6581802,92.8762207,1,112.9940872,89.61284637,1,78.01696014,72.20188141,1
252,163.4658356,90.66268158,1,159.1103973,90.41566467,1,118.7494965,105.5831604,1,116.6581802,92.8762207,1,112.9940872,89.66049194,1,78.01696014,72.32996368,1
253,163.4658356,90.66268158,1,159.1103973,90.41566467,1,118.9434052,105.5831604,1,116.6581802,92.91724396,1,112.9940872,89.66049194,1,78.07346344,72.32996368,1
254,162.540802,89.58747864,1,158.3224487,89.55039978,1,118.9434052,105.5831604,1,116.3889542,94.08237457,1,112.4938889,90.75740051,1,78.07346344,72.32996368,1
255,159.0535889,86.26351929,1,155.0604095,85.55466461,1,118.9434052,106.8862991,1,114.0797806,95.60762024,1,110.6821289,91.66667938,1,77.6596756,72.32624817,1
256,158.3784027,86.26351929,1,154.7286835,85.55466461,1,118.1311417,107.1724472,1,113.5823212,95.60762024,1,110.3968277,91.66667938,1,77.6596756,72.28219604,1
257,158.3784027,86.26351929,1,154.7286835,85.55466461,1,118.1311417,107.1724472,1,113.3798447,96.56557465,1,110.2117004,92.5027771,1,78.05825806,71.99324036,1
258,158.3784027,88.67084503,1,154.7286835,87.76717377,1,118.1311417,107.1724472,1,113.3763733,96.60407257,1,109.7234039,92.7875824,1,78.05825806,72.20034027,1
259,162.8887634,90.1493988,1,158.6207275,89.40460968,1,118.4621429,107.1664124,1,113.3798447,96.60407257,1,109.9407578,92.7875824,1,78.15690613,72.08310699,1
260,163.2301788,92.64826202,1,158.8365631,91.72265625,1,118.4903564,106.9946594,1,113.3798447,97.1293869,1,109.9407578,93.47750092,1,78.1682663,72.08310699,1
261,163.2301788,92.64826202,1,158.8365631,91.72265625,1,119.1392822,106.9946594,1,113.897789,97.37464905,1,109.9407578,93.78900909,1,78.43560028,72.20034027,1
262,164.298233,90.1493988,1,159.9593506,89.40460968,1,119.2956314,106.5656128,1,114.2954178,97.37464905,1,110.3406219,93.78900909,1,78.48782349,72.20034027,1
263,164.298233,89.97502899,1,159.9593506,89.08408356,1,119.2956314,106.3123627,1,114.5073166,97.1293869,1,110.4130173,93.47750092,1,78.60520935,72.11413574,1
264,163.1760712,89.97502899,1,159.1026154,89.08408356,1,119.2956314,106.1564713,1,114.8023834,95.42578125,1,111.1105499,91.93369293,1,78.9220047,72.11413574,1
265,162.2382965,89.46662903,1,158.1350555,88.73144531,1,119.2037659,106.1564713,1,114.8023834,95.32063293,1,111.1673508,91.65472412,1,78.9220047,71.97730255,1
266,161.1959686,89.46662903,1,157.800766,88.73144531,1,119.1486053,106.1564713,1,115.0022049,94.72348785,1,111.3749237,91.06316376,1,78.9220047,71.96681213,1
267,161.1959686,89.97502899,1,157.800766,88.73144531,1,118.9458694,106.1564713,1,115.0022049,94.31060028,1,111.3749237,91.01390839,1,78.9220047,71.95890045,1
268,161.1959686,90.47867584,1,157.800766,89.09592438,1,118.9458694,106.1564713,1,115.0022049,93.56999207,1,111.3749237,89.98649597,1,78.9220047,71.96681213,1
269,159.7294617,87.89945221,1,156.2970886,88.19459534,1,118.9458694,106.0194473,1,116.9016647,91.62825012,1,113.7577667,88.12854767,1,79.20827484,71.97730255,1
270,159.7294617,87.89945221,1,156.2970886,88.19459534,1,118.9458694,105.798378,1,117.1221313,91.62825012,1,113.7577667,88.12854767,1,80.04496765,72.30709076,1
271,163.1106873,93.36215973,1,158.9886017,92.72698212,1,119.0730591,105.798378,1,117.3835907,91.62825012,1,113.7786179,88.12854767,1,80.04802704,72.31308746,1
272,163.117569,93.36215973,1,159.1091156,92.72698212,1,119.2288437,105.8849716,1,118.0760422,92.68784332,1,114.6899643,88.9258728,1,80.07378387,72.95555878,1
273,160.7985382,93.36215973,1,157.1355438,92.72698212,1,119.2288437,105.798378,1,118.2840652,92.68784332,1,114.6899643,88.9258728,1,80.690979,73.95970154,1
274,160.7985382,94.93387604,1,157.1355438,92.72698212,1,119.5908661,105.798378,1,118.2840652,92.68784332,1,114.6899643,88.9258728,1,80.690979,74.10702515,1
275,160.7985382,94.93387604,1,157.1355438,92.72698212,1,119.5908661,105.0310287,1,118.2840652,92.68596649,1,114.6899643,88.86733246,1,80.690979,74.10702515,1
276,159.6090393,94.93387604,1,155.8824463,92.18993378,1,119.645607,104.9061432,1,118.1421509,92.37133789,1,114.6684265,88.34430695,1,80.690979,74.09209442,1
277,159.5406189,94.31130981,1,155.8195801,92.11967468,1,119.5908661,104.8779755,1,118.1421509,91.95962524,1,114.6684265,88.0807724,1,80.690979,74.09209442,1
